trip_uuid,isolation_anomaly,isolation_score,Anomaly,delivery_time_hours,actual_time,osrm_time,actual_distance_to_destination,osrm_distance,factor,segment_factor,is_cutoff,duplicate_flag,same_city
trip-153697967233504974,0,0.1859320906202218,Normal,,44,20,27.39827181,28.6319,2.2,2.333333333,True,1,0
trip-153747387300626701,0,0.11034177772867393,Normal,,929,567,641.1957901,739.4951,1.638447972,1.2,True,1,0
trip-153774108008640442,0,0.190051350326501,Normal,,122,68,67.00902644,83.983,1.794117647,2.125,True,1,0
trip-153753847846578858,0,0.07250978972757549,Normal,6.855,842,482,550.6042821,637.7826,1.746887967,0.791666667,True,1,0
trip-153680385436053322,0,0.17014248050639813,Normal,,160,54,68.54598144,72.7689,2.962962963,2.588235294,True,1,0
trip-153774100706429123,0,0.10834956492406095,Normal,,754,432,572.1377729,612.1239,1.74537037,0.592592593,True,1,0
trip-153715154747304889,0,0.16688785782896448,Normal,,169,55,45.16742608,53.7592,3.072727273,1.181818182,True,1,0
trip-153816030988525499,0,0.08884528509944956,Normal,,153,68,66.87354675,95.1471,2.25,-1.0,False,0,0
trip-153724549588607015,0,0.11377294908968755,Normal,,1068,499,594.5429353,656.2402,2.140280561,1.8125,True,1,0
trip-153827245358579638,0,0.12742626923750394,Normal,,825,409,528.0188124,575.6641,2.017114914,1.5625,True,1,0
trip-153764855627469115,0,0.1369132558253951,Normal,,616,341,396.734535,478.1835,1.806451613,1.375,True,1,0
trip-153698165457877232,0,0.1822975262364348,Normal,,57,34,36.42553602,40.0082,1.676470588,1.5,True,0,0
trip-153751396655887963,0,0.1294824677797155,Normal,,62,28,37.67653893,39.5888,2.214285714,3.0,False,0,0
trip-153752340615713264,0,0.1299405028125169,Normal,,98,62,53.15739598,76.0653,1.580645161,1.428571429,False,1,0
trip-153789713714180284,0,0.14597246470146535,Normal,,164,98,110.1860187,137.8968,1.673469388,1.32,True,0,0
trip-153811386533489399,0,0.13730129943362457,Normal,,465,196,199.025644,241.6831,2.37244898,3.285714286,True,1,0
trip-153800006302758138,0,0.12250039488490566,Normal,-1.4483333333333333,828,455,424.7881939,604.6535,1.81978022,1.586666667,True,1,0
trip-153756308725951466,0,0.1669193594147208,Normal,,320,180,198.0741556,235.8968,1.777777778,1.529411765,True,1,0
trip-153827839937641823,0,0.18907491176784852,Normal,,102,63,66.26629537,90.251,1.619047619,1.8,True,1,0
trip-153817334497441683,0,0.1423384867009691,Normal,-4.718333333333334,18,15,9.658270673,14.9858,1.2,1.2,True,0,0
trip-153771725601816934,0,0.09806957496020707,Normal,,1253,615,758.2354928,828.8559,2.037398374,2.407407407,True,1,0
trip-153721590035745248,0,0.17615792363060329,Normal,,240,133,136.5658845,170.5325,1.804511278,1.44,True,1,0
trip-153825996063961476,0,0.12929525916196338,Normal,,36,17,16.83923279,19.6608,2.117647059,2.0,False,0,0
trip-153832728102340411,0,0.18526093023323992,Normal,,38,24,18.31955359,26.9804,1.583333333,1.8,True,0,0
trip-153686380865478149,0,0.043889952030108814,Normal,,170,52,34.61694304,70.0067,3.269230769,9.0,False,0,0
trip-153736755253375860,0,0.09573597827710306,Normal,,1362,670,836.6165834,905.4368,2.032835821,1.875,True,1,0
trip-153744850923460655,0,0.16332338507771277,Normal,5.03,77,52,44.02747265,48.1154,1.480769231,1.291666667,True,1,0
trip-153695223021009552,0,0.1800648858544328,Normal,0.855,165,67,67.21907199,85.2627,2.462686567,1.551724138,True,1,0
trip-153723089021847596,0,0.15886509103628332,Normal,,237,122,154.1936519,172.9005,1.942622951,3.5,True,1,0
trip-153782587813052916,0,0.06289871105115608,Normal,,1399,839,1101.502746,1187.9336,1.667461263,2.0,True,1,0
trip-153854677227982751,0,0.07144597269361957,Normal,2.61,783,313,374.2179483,421.6277,2.501597444,4.5,True,1,0
trip-153792369236786593,0,0.15059933974644024,Normal,,162,87,111.0003702,124.2153,1.862068966,1.647058824,True,0,0
trip-153799332246488949,0,0.10111420112544595,Normal,-0.595,1150,615,704.4348712,858.8237,1.869918699,1.19047619,True,1,0
trip-153706279962515030,0,0.16573729466977494,Normal,,117,72,89.8420796,101.3445,1.625,1.705882353,True,0,0
trip-153827265654297232,0,0.13255575957749904,Normal,,915,476,506.376309,605.867,1.922268908,1.769230769,True,1,0
trip-153704085500801984,0,0.19370454532539538,Normal,,53,25,22.55716704,31.0673,2.12,2.12,True,1,0
trip-153836009341531622,0,0.1279635532507853,Normal,-2.9116666666666666,624,312,352.0677401,421.4714,2.0,1.409090909,True,1,0
trip-153859179577549691,0,0.10986592464544492,Normal,,960,567,572.2377691,700.4259,1.693121693,0.958333333,True,1,0
trip-153833321805533843,0,0.07875535553471635,Normal,,1730,872,946.9489324,1197.6697,1.983944954,1.708333333,True,1,0
trip-153755502932196495,0,0.06838685062942063,Normal,,1238,841,924.2195664,1097.8467,1.472057075,1.210526316,True,1,0
trip-153684926916579957,1,-0.02104590538106854,Fraud,,2280,1318,1386.769878,1816.9401,1.729893778,1.5,True,1,0
trip-153680866031242800,0,0.09935900454244478,Normal,,357,204,223.2437342,259.4033,1.75,1.7,True,0,0
trip-153843109410376388,0,0.0996323569311312,Normal,,156,51,64.96725849,72.3766,3.058823529,3.375,False,0,0
trip-153733778256646858,0,0.06363570934795365,Normal,-13.083333333333334,58,28,21.49207949,25.4763,2.071428571,1.0,False,0,0
trip-153744933111865413,0,0.012396654370466997,Normal,,2378,804,1057.302028,1138.0026,2.957711443,1.764705882,True,1,0
trip-153698754842609722,0,0.13971687595511467,Normal,,602,233,242.0120993,291.7998,2.583690987,1.842105263,True,1,0
trip-153753635481711746,0,0.1874243012659964,Normal,,100,66,88.26863603,92.406,1.515151515,1.4,True,1,0
trip-153700734080145609,0,0.14297322655435446,Normal,,534,252,309.1858095,356.506,2.119047619,2.75,True,1,0
trip-153699154161311337,0,0.16897936105522315,Normal,,119,59,66.20221416,84.0857,2.016949153,1.533333333,True,0,0
trip-153687643638177475,0,0.16371138571251026,Normal,,131,51,67.59953054,72.5077,2.568627451,2.416666667,True,0,0
trip-153729455472812642,0,0.15476824474917827,Normal,,20,8,9.724608882,11.48,2.5,2.5,True,0,0
trip-153839546840789679,0,0.0912243079531701,Normal,19.471666666666668,68,36,46.24397657,50.3411,1.888888889,1.882352941,True,1,0
trip-153788236314328709,0,0.18250665903252444,Normal,,186,74,88.87790356,103.5384,2.513513514,2.0,True,1,0
trip-153833776698720633,0,0.07575120268528174,Normal,15.46,384,184,204.0284345,242.1392,2.086956522,1.6,True,1,0
trip-153742420595370966,0,0.06104821474469474,Normal,,539,238,287.3441748,335.323,2.264705882,3.176470588,True,0,0
trip-153830883714840443,0,0.1275722174516271,Normal,,31,15,21.23638908,21.9013,2.066666667,2.066666667,False,0,0
trip-153705331891862619,0,0.18170007363399904,Normal,,41,18,22.52285292,23.9217,2.277777778,2.277777778,True,1,0
trip-153752880279778390,0,0.10221568482470567,Normal,-16.098333333333333,48,21,18.52909639,27.5348,2.285714286,2.5,True,1,0
trip-153737662559068507,0,0.12284159587626059,Normal,,64,16,9.50673052,13.2664,4.0,4.0,True,0,0
trip-153815495880538389,0,0.18155217517822592,Normal,-0.23833333333333334,85,49,44.11203805,51.1627,1.734693878,1.416666667,True,0,0
trip-153744431297187301,0,0.1874453568826635,Normal,,93,46,44.71737654,53.2333,2.02173913,2.8125,True,1,0
trip-153835244952815095,0,0.08722659936419735,Normal,17.386666666666667,48,28,36.75264645,39.9437,1.714285714,2.4,True,1,0
trip-153707536925084142,0,0.1849869856984423,Normal,,191,99,92.53017519,109.8769,1.929292929,1.854166667,True,1,0
trip-153850547628590872,0,0.1708077809536282,Normal,,238,85,90.5864938,120.4222,2.8,2.285714286,True,1,0
trip-153791747144011845,0,0.10743393225702136,Normal,-7.976666666666667,218,63,63.1859896,74.4658,3.46031746,1.636363636,True,1,0
trip-153677936599367940,0,0.1713391030214782,Normal,,216,130,113.7391934,135.2962,1.661538462,1.029411765,True,1,0
trip-153758736232952973,0,0.16987044871807144,Normal,,23,13,10.11989696,15.2208,1.769230769,1.769230769,True,0,0
trip-153783982768977924,0,0.11623214826113326,Normal,10.541666666666666,115,65,54.63455241,73.6719,1.769230769,1.7,True,0,0
trip-153766828353784506,0,0.1882174791441078,Normal,,98,62,66.65898574,79.0672,1.580645161,1.117647059,True,1,0
trip-153695943366382133,0,0.1830618764523509,Normal,,33,18,25.18110596,26.3686,1.833333333,1.833333333,True,0,0
trip-153834387311147595,0,0.13940993105763438,Normal,10.401666666666667,87,45,45.33489599,63.5744,1.933333333,1.636363636,True,1,0
trip-153853799309447487,0,0.14397645235448592,Normal,,24,8,9.115466427,12.4627,3.0,3.0,True,0,0
trip-153745694804626435,0,0.1299273132530005,Normal,,808,451,418.217691,598.7548,1.791574279,1.444444444,True,1,0
trip-153671453614506281,0,0.1235172153563493,Normal,,289,130,110.3712004,178.9608,2.223076923,2.219512195,True,0,0
trip-153729119145204631,0,0.18588180434358015,Normal,,32,24,22.41436608,26.0666,1.333333333,1.333333333,True,1,0
trip-153756514659007541,0,0.13147238742510547,Normal,,846,469,507.9680811,622.3666,1.803837953,2.086956522,True,1,0
trip-153834570636760683,0,0.13947197891820495,Normal,,192,111,132.0802149,152.7106,1.72972973,1.444444444,True,0,0
trip-153782021476103634,0,0.10562962595774505,Normal,-15.153333333333334,59,36,28.20813172,31.4742,1.638888889,1.166666667,True,0,0
trip-153723325324134376,0,0.17759733771085484,Normal,0.635,62,46,44.18131588,49.7878,1.347826087,1.4,True,0,0
trip-153764583597192972,0,0.1605863226046434,Normal,,38,42,24.09700195,58.2387,0.904761905,0.904761905,True,1,0
trip-153790291093737426,0,0.1092402869275374,Normal,,33,22,23.28544518,23.9686,1.5,-1.0,False,1,0
trip-153860641799000683,0,0.16512426251012913,Normal,,66,30,18.65253136,22.5364,2.2,4.0,True,0,0
trip-153827991414215348,0,0.16965361399841627,Normal,,14,8,9.110633702,9.6533,1.75,1.75,True,1,0
trip-153687867104119242,0,0.17703300932694455,Normal,,33,26,27.61693142,28.5516,1.269230769,1.0,True,1,0
trip-153765272272179691,0,0.11562749877211331,Normal,,102,37,36.21452894,49.6358,2.756756757,3.7,False,1,0
trip-153846065353113196,0,0.19230457934915374,Normal,,102,47,46.26130654,62.771,2.170212766,1.714285714,True,1,0
trip-153705928399838829,0,0.17374148252562344,Normal,1.175,80,53,44.58717533,52.6782,1.509433962,1.333333333,True,0,0
trip-153788646927839254,0,0.10429060195956663,Normal,,136,62,87.05764536,87.8593,2.193548387,2.285714286,False,0,0
trip-153806558204856553,0,0.1238369163099392,Normal,,632,274,308.7333894,372.8062,2.306569343,3.5,True,1,0
trip-153782486022612125,0,0.14015362884490906,Normal,,513,311,376.3651382,425.9134,1.649517685,1.875,True,1,0
trip-153731462670379917,0,0.18214729181778738,Normal,,23,14,19.09696401,20.1355,1.642857143,1.714285714,True,1,0
trip-153680752618634783,0,0.18037612805945408,Normal,,28,23,22.9150423,25.8554,1.217391304,1.217391304,True,1,0
trip-153730805747741121,0,0.13441509087010584,Normal,,415,176,119.7885618,235.884,2.357954545,3.612903226,True,1,0
trip-153685703600487526,0,0.15721460426226014,Normal,,180,98,88.54755337,120.6168,1.836734694,1.642857143,True,0,0
trip-153851624790076084,0,0.13386493565993268,Normal,-4.6066666666666665,14,14,9.317197565,18.546,1.0,1.0,True,0,0
trip-153819040274854866,0,0.03010535395241276,Normal,-5.778333333333333,1875,898,1034.249514,1254.2855,2.087973274,1.2,True,1,0
trip-153685711496765517,0,0.11220481525680864,Normal,,213,167,157.3366416,190.4119,1.275449102,1.0,True,0,0
trip-153705878455759903,0,0.18939940619187973,Normal,,34,23,23.59071454,25.8527,1.47826087,1.47826087,True,1,0
trip-153761849250210324,0,0.15223601333313808,Normal,3.98,50,20,18.3282586,27.143,2.5,2.625,True,0,0
trip-153829813140686488,0,0.181963337127933,Normal,,61,40,45.06454485,57.4289,1.525,1.454545455,True,0,0
trip-153755182189424511,0,0.1890936434343799,Normal,,70,32,44.46051171,46.217,2.1875,1.375,True,1,0
trip-153781660690458646,0,0.17673697402193433,Normal,,242,127,132.8184104,163.0846,1.905511811,1.481481481,True,1,0
trip-153710789070188261,0,0.08128706750038744,Normal,,1525,737,968.6774708,1044.3282,2.069199457,1.375,True,1,0
trip-153857675569150550,0,0.19332633373235258,Normal,,53,27,22.05354576,29.43,1.962962963,1.962962963,True,1,0
trip-153759709175320789,0,0.03847188708817417,Normal,,2176,1096,1166.26822,1512.5482,1.98540146,1.764705882,True,1,0
trip-153721626445315859,0,0.11102465560994529,Normal,,59,22,16.80878471,25.1579,2.681818182,2.714285714,False,1,0
trip-153768216995336821,1,-0.049583038273777746,Fraud,,2356,1345,1474.223548,1808.3394,1.751672862,3.607142857,True,1,0
trip-153756256457846480,0,0.08171998155564458,Normal,,475,246,286.0642625,345.2403,1.930894309,1.882352941,True,0,0
trip-153725362403083815,0,0.17702423059580236,Normal,,47,19,19.57488721,24.2841,2.473684211,2.125,True,0,0
trip-153825659446993258,0,0.13379993300678256,Normal,,48,34,30.29691032,35.8933,1.411764706,1.6,False,1,0
trip-153681464570847135,0,0.020483035405313377,Normal,,1918,1137,1210.484246,1570.5352,1.686895339,2.181818182,True,1,0
trip-153801993971948889,0,0.14514428919749783,Normal,,28,9,9.625720528,12.0513,3.111111111,3.111111111,True,0,0
trip-153803775952929181,0,0.1324616083968448,Normal,,74,99,68.02524229,100.6048,0.747474747,1.533333333,True,0,0
trip-153701209000204119,0,0.1692249964630731,Normal,,115,40,27.22503747,40.0107,2.875,2.083333333,True,0,0
trip-153741616069090534,0,0.1648841387606481,Normal,,15,7,10.34833126,11.1955,2.142857143,2.142857143,True,1,0
trip-153815829010168891,1,-0.00610869474307385,Fraud,-8.993333333333334,642,412,462.1520992,531.1838,1.558252427,1.0,True,0,0
trip-153739504616560728,0,0.18777071753224778,Normal,,54,30,22.04228279,25.8077,1.8,1.8,True,0,0
trip-153790445921005964,0,0.1323803185288407,Normal,,47,26,20.49848881,25.3532,1.807692308,1.807692308,False,1,0
trip-153791059038065877,0,0.0013966312454563035,Normal,-22.165,1287,605,662.0218211,853.1184,2.127272727,1.636363636,True,1,0
trip-153800605670819251,0,0.1800679622737265,Normal,,110,54,44.1280423,48.5277,2.037037037,1.75,True,0,0
trip-153826718949028291,0,0.10390568554075086,Normal,,77,47,39.34288575,47.7055,1.638297872,5.0,False,1,0
trip-153720721361595712,0,0.18692181421407772,Normal,,114,67,88.61822218,94.9106,1.701492537,1.238095238,True,1,0
trip-153706783556594741,1,-0.04037640133303,Fraud,-0.33166666666666667,761,480,515.1111532,632.5863,1.585416667,0.76,False,0,0
trip-153859166225316621,0,0.16294952975839688,Normal,,47,16,22.62630905,22.6944,2.9375,2.9375,True,1,0
trip-153757809048581834,0,0.09578615550838404,Normal,8.01,82,40,35.65073915,42.6056,2.05,2.625,False,0,0
trip-153751920802804631,0,0.12646150725974137,Normal,,640,413,441.3866082,530.5311,1.549636804,1.25,True,1,0
trip-153721537343204640,0,0.179345394606026,Normal,,96,42,44.05186892,55.9179,2.285714286,1.928571429,True,0,0
trip-153818859683467221,0,0.13507557346729332,Normal,,39,24,24.37711276,26.5122,1.625,1.833333333,False,1,0
trip-153809707430407949,0,0.13452110413440582,Normal,,46,13,9.376840496,12.3366,3.538461538,3.538461538,True,0,0
trip-153802876613714747,0,0.019254706411831912,Normal,-1.4666666666666666,2043,1155,1232.020204,1595.9839,1.768831169,1.47826087,True,1,0
trip-153799315912101443,0,0.08044916646646888,Normal,-5.301666666666667,1124,626,682.552193,833.3033,1.795527157,1.466666667,True,1,0
trip-153737895623344276,0,0.165459011480525,Normal,,16,12,9.253475432,11.007,1.333333333,1.333333333,True,1,0
trip-153774101253128567,0,0.18655959641422437,Normal,,116,63,49.00748113,55.086,1.841269841,2.461538462,True,1,0
trip-153712971315208488,0,0.16233518785495266,Normal,,188,133,116.3076021,137.8288,1.413533835,0.666666667,True,1,0
trip-153832808141107171,0,0.15311984732756978,Normal,,10,8,9.288508168,10.3924,1.25,1.25,True,0,0
trip-153673586858116198,0,0.18548555854550802,Normal,,54,24,22.11023398,22.5154,2.25,2.25,True,1,0
trip-153747254076397423,1,-0.0480555900458246,Fraud,,2642,1356,1432.087213,1868.6014,1.948377581,1.368421053,True,1,0
trip-153814742403167863,0,0.17775328275297497,Normal,,54,44,44.52049144,49.1529,1.227272727,1.227272727,True,0,0
trip-153749785636665440,1,-0.04481510687240697,Fraud,,1935,969,1078.226152,1322.9147,1.996904025,2.918918919,False,1,0
trip-153805869531137566,0,0.1859547993266652,Normal,,39,28,22.27466406,25.8426,1.392857143,1.392857143,True,1,0
trip-153696390158396796,0,0.19048835822377724,Normal,,59,37,23.77302504,38.6021,1.594594595,1.594594595,True,1,0
trip-153858280889417548,0,0.0967636189501811,Normal,,258,139,128.4197703,163.1656,1.856115108,1.772727273,False,1,0
trip-153781308031132891,0,0.11788003564505933,Normal,,863,529,596.8908953,684.8566,1.631379962,1.590909091,True,1,0
trip-153725626144230225,0,0.18666279958522652,Normal,,122,72,89.52997096,99.2961,1.694444444,1.409090909,True,1,0
trip-153825323999577815,0,0.13146896092644245,Normal,,69,51,40.54312856,42.6492,1.352941176,2.0,False,1,0
trip-153765268305901142,0,0.1284059942525509,Normal,,105,48,43.40195072,53.749,2.1875,2.548387097,False,1,0
trip-153738869723119522,1,-0.09146189488564871,Fraud,,607,40,45.49635665,56.7159,15.175,37.13333333,True,0,0
trip-153782422948483252,0,0.00041879291383317696,Normal,-22.893333333333334,63,13,9.86458135,15.4784,4.846153846,4.846153846,True,0,0
trip-153786210032494124,0,0.1843947643361244,Normal,,53,35,27.33964957,33.9351,1.514285714,1.090909091,True,0,0
trip-153696753743033836,0,0.0639910998578967,Normal,,581,223,156.0357519,305.9095,2.605381166,2.714285714,True,0,0
trip-153677702743325657,0,0.0753802382141815,Normal,-5.29,165,56,69.39556372,75.4698,2.946428571,2.75,False,1,0
trip-153819974955517619,0,0.016570802365604376,Normal,,2292,883,991.6254477,1186.9913,2.595696489,1.588235294,True,1,0
trip-153800379564592184,0,0.1415802037870702,Normal,,58,38,37.42062946,47.5114,1.526315789,1.304347826,False,0,0
trip-153759108712905092,0,0.1753920662949247,Normal,,245,117,154.3347969,166.6322,2.094017094,2.125,True,1,0
trip-153687012822942042,0,0.11915077622885806,Normal,,48,42,37.09548907,43.7481,1.142857143,0.5,False,0,0
trip-153774644051404175,0,0.1658270686606449,Normal,,20,10,9.291056991,10.3314,2.0,2.0,True,0,0
trip-153799161927005901,0,0.12026664594838049,Normal,,63,59,42.16203619,53.8251,1.06779661,1.272727273,False,0,0
trip-153799332246488949,0,0.18684194130891446,Normal,,27,17,22.45319769,24.9615,1.588235294,1.588235294,True,1,0
trip-153775116255728806,0,0.18929256076587408,Normal,,116,64,88.42454717,90.2772,1.8125,1.6,True,1,0
trip-153798921747386540,0,0.14336947043153508,Normal,8.523333333333333,53,25,28.19899241,35.2069,2.12,2.375,True,1,0
trip-153783304763693286,0,0.07262089963354262,Normal,,1754,890,969.7631226,1220.9037,1.970786517,2.058823529,True,1,0
trip-153850724778170196,0,0.08178118568611947,Normal,,1063,666,712.3019475,851.3914,1.596096096,0.590163934,True,1,0
trip-153710462458071571,0,0.1612445144637496,Normal,,38,32,18.41284957,38.8771,1.1875,0.666666667,True,0,0
trip-153754067739858438,1,-0.030918705990343076,Fraud,,155,24,21.27186805,28.3387,6.458333333,21.4,False,0,0
trip-153828619462653439,0,0.16913680841869005,Normal,,74,55,36.41334757,65.638,1.345454545,0.714285714,True,0,0
trip-153746059490166672,0,0.1757969287838953,Normal,,78,33,44.69492654,46.5266,2.363636364,2.375,True,0,0
trip-153776193579607660,1,-0.06447028213102557,Fraud,14.95,1104,637,748.4118017,899.8505,1.733124019,2.208333333,True,0,0
trip-153695198377762155,0,0.07785855360937421,Normal,,1253,693,684.2127787,856.5849,1.808080808,3.2,True,1,0
trip-153729857243999993,0,0.18764695832769668,Normal,,115,46,44.30347017,54.6322,2.5,2.352941176,True,1,0
trip-153745630343304009,0,0.0844173714819827,Normal,4.191666666666666,1013,498,580.0761634,682.1692,2.034136546,2.366666667,True,1,0
trip-153860352246282031,0,0.09730696605217282,Normal,,1282,648,858.1043998,917.6972,1.978395062,1.4,True,1,0
trip-153843777232454425,0,0.09013555068608703,Normal,,229,96,90.32275307,103.0228,2.385416667,2.0,False,0,0
